8413;50;13;20;sea;false;ocean;0
8414;3;20;68;sea;true;ocean;0
8415;17;5;52;sea;false;ocean;0
8416;30;2;65;sea;true;ocean;0
8417;32;18;10;sea;false;ocean;0
8418;43;35;6;sea;false;ocean;0
8419;6;25;8;sea;false;ocean;0
8420;64;12;3;sea;false;ocean;0
8421;18;11;70;sea;false;ocean;0
8422;43;14;38;sea;true;ocean;0
8423;10;15;8;sea;true;ocean;0
8424;40;2;40;sea;false;ocean;0
8425;53;12;12;sea;true;ocean;0
8426;7;7;59;sea;false;ocean;0
8427;25;1;39;sea;false;ocean;0
8428;18;3;39;sea;false;ocean;0
8429;34;19;37;sea;false;ocean;0
8430;26;5;14;sea;false;ocean;0
8431;5;42;1;sea;false;ocean;0
8432;13;5;40;sea;false;ocean;0
8433;7;52;11;sea;false;ocean;0
8434;8;33;6;sea;false;ocean;0
8435;3;16;71;sea;false;ocean;0
8436;21;44;11;sea;false;ocean;0
8437;2;73;22;sea;false;ocean;0
8438;68;6;15;sea;false;ocean;0
8439;12;13;27;sea;false;ocean;0
8440;16;45;2;sea;false;ocean;0
8441;48;35;16;sea;false;ocean;0
8442;16;7;13;sea;true;ocean;0
8443;69;12;18;sea;true;ocean;0
8444;38;14;28;sea;true;ocean;0
8445;8;41;39;sea;false;ocean;0
8446;2;35;17;sea;false;ocean;0
8447;27;31;41;sea;false;ocean;0
8448;34;19;10;sea;true;ocean;0
8449;74;4;3;sea;false;ocean;0
8450;48;20;24;sea;true;ocean;0
8451;45;44;2;sea;false;ocean;0
8452;20;12;14;sea;false;ocean;0
8453;31;10;23;sea;false;ocean;0
8454;2;23;17;sea;false;ocean;0
8455;58;5;19;sea;false;ocean;0
8456;14;3;44;sea;false;ocean;0
8457;62;26;9;sea;false;ocean;0
8458;39;28;15;sea;false;ocean;0
8459;28;43;18;sea;false;ocean;0
8460;26;48;0;sea;false;ocean;0
8461;61;9;19;sea;false;ocean;0
8462;2;12;31;sea;false;ocean;0
8463;27;5;24;sea;false;ocean;0
8464;11;0;9;sea;false;ocean;0
8465;33;41;9;sea;false;ocean;0
8466;8;71;9;sea;false;ocean;0
8467;18;42;26;sea;false;ocean;0
8468;22;36;35;sea;false;ocean;0
8469;35;17;25;sea;false;ocean;0
8470;0;41;1;sea;false;ocean;0
8471;22;40;23;sea;false;ocean;0
8472;42;44;10;sea;false;ocean;0
8473;41;47;9;sea;false;ocean;0
8474;33;26;38;sea;false;ocean;0
8475;32;42;5;sea;false;ocean;0
8476;7;39;16;sea;true;ocean;0
8477;47;20;19;sea;false;ocean;0
8478;50;16;21;sea;true;ocean;0
8479;8;19;41;sea;false;ocean;0
8480;42;5;52;sea;false;ocean;0
8481;1;13;3;sea;false;ocean;0
8482;53;17;3;sea;true;ocean;0
8483;17;26;26;sea;false;ocean;0
8484;32;10;23;sea;false;ocean;0
8485;68;27;0;sea;true;ocean;0
8486;20;14;16;sea;false;ocean;0
8487;52;22;17;sea;false;ocean;0
8488;41;0;40;sea;false;ocean;0
8489;11;32;5;sea;true;ocean;0
8490;20;9;28;sea;false;ocean;0
8491;52;6;39;sea;false;ocean;0
8492;41;5;4;sea;false;ocean;0
8493;22;24;20;sea;false;ocean;0
8494;5;45;45;sea;false;ocean;0
8495;14;14;9;sea;false;ocean;0
8496;6;22;23;sea;true;ocean;0
8497;37;0;10;sea;false;ocean;0
8498;11;5;48;sea;false;ocean;0
8499;24;2;13;sea;false;ocean;0
8500;35;4;11;sea;false;ocean;0
8501;2;38;48;sea;false;ocean;0
8502;82;10;1;sea;false;ocean;0
8503;7;46;2;sea;false;ocean;0
8504;50;7;18;sea;false;ocean;0
8505;19;80;0;sea;true;ocean;0
8506;14;41;11;sea;false;ocean;0
8507;50;18;18;sea;false;ocean;0
8508;11;4;17;sea;false;ocean;0
8509;60;4;18;sea;false;ocean;0
8510;13;18;19;sea;false;ocean;0
8511;64;9;23;sea;false;ocean;0
8512;11;3;80;sea;false;ocean;0
8513;52;32;5;sea;false;ocean;0
8514;9;46;28;sea;false;ocean;0
8515;15;56;7;sea;false;ocean;0
8516;3;13;48;sea;false;ocean;0
8517;30;26;14;sea;false;ocean;0
8518;44;37;7;sea;false;ocean;0
8519;8;65;9;sea;false;ocean;0
8520;10;50;26;sea;false;ocean;0
8521;5;19;29;sea;false;ocean;0
8522;19;2;15;sea;true;ocean;0
8523;4;40;45;sea;false;ocean;0
8524;13;0;62;sea;false;ocean;0
8525;77;0;8;sea;false;ocean;0
8526;26;5;51;sea;true;ocean;0
8527;46;23;27;sea;false;ocean;0
8528;28;2;54;sea;false;ocean;0
8529;60;6;23;sea;true;ocean;0
8530;14;52;25;sea;false;ocean;0
8531;49;35;1;sea;true;ocean;0
8532;19;48;32;sea;false;ocean;0
8533;19;22;3;sea;false;ocean;0
8534;21;0;67;sea;false;ocean;0
8535;2;26;24;sea;false;ocean;0
8536;33;9;16;sea;false;ocean;0
8537;11;17;60;sea;false;ocean;0
8538;3;1;63;sea;false;ocean;0
8539;14;44;25;sea;false;ocean;0
8540;60;27;8;sea;false;ocean;0
8541;69;9;20;sea;false;ocean;0
8542;14;29;13;sea;false;ocean;0
8543;31;2;25;sea;true;ocean;0
8544;5;16;34;sea;true;ocean;0
8545;31;28;3;sea;false;ocean;0
8546;7;37;33;sea;true;ocean;0
8547;29;28;38;sea;false;ocean;0
8548;12;57;7;sea;false;ocean;0
8549;58;6;35;sea;false;ocean;0
8550;51;23;10;sea;false;ocean;0
8551;29;40;23;sea;false;ocean;0
8552;3;60;8;sea;false;ocean;0
8553;48;16;3;sea;false;ocean;0
8554;39;14;36;sea;false;ocean;0
8555;38;16;6;sea;false;ocean;0
8556;15;17;21;sea;false;ocean;0
8557;34;41;19;sea;false;ocean;0
8558;6;29;31;sea;false;ocean;0
8559;63;18;3;sea;false;ocean;0
8560;15;29;49;sea;false;ocean;0
8561;20;22;21;sea;false;ocean;0
8562;8;3;77;sea;false;ocean;0
8563;33;0;27;sea;false;ocean;0
8564;32;6;44;sea;false;ocean;0
8565;40;22;18;sea;false;ocean;0
8566;4;37;24;sea;false;ocean;0
8567;54;30;3;sea;false;ocean;0
8568;12;0;37;sea;false;ocean;0
8569;24;27;48;sea;false;ocean;0
8570;17;18;63;sea;false;ocean;0
8571;4;0;79;sea;false;ocean;0
8572;11;52;20;sea;false;ocean;0
8573;32;48;5;sea;false;ocean;0
8574;29;11;37;sea;false;ocean;0
8575;1;14;29;sea;false;ocean;0
8576;16;45;19;sea;false;ocean;0
8577;36;25;16;sea;false;ocean;0
8578;6;74;16;sea;false;ocean;0
8579;70;4;20;sea;false;ocean;0
8580;35;15;32;sea;false;ocean;0
8581;12;58;15;sea;true;ocean;0
8582;6;19;36;sea;false;ocean;0
8583;34;8;56;sea;false;ocean;0
8584;12;22;29;sea;false;ocean;0
8585;44;51;2;sea;false;ocean;0
8586;9;32;34;sea;true;ocean;0
8587;5;79;8;sea;true;ocean;0
8588;12;14;52;sea;false;ocean;0
8589;3;55;20;sea;true;ocean;0
8590;13;67;10;sea;false;ocean;0
8591;10;28;44;sea;false;ocean;0
8592;33;11;55;sea;false;ocean;0
8593;58;4;18;sea;false;ocean;0
8594;31;63;3;sea;false;ocean;0
8595;59;10;13;sea;false;ocean;0
8596;2;15;65;sea;false;ocean;0
8597;16;1;60;sea;false;ocean;0
8598;42;10;8;sea;false;ocean;0
8599;19;36;4;sea;false;ocean;0
8600;42;33;9;sea;false;ocean;0
8601;58;15;15;sea;false;ocean;0
8602;40;46;1;sea;false;ocean;0
8603;38;14;8;sea;false;ocean;0
8604;0;33;12;sea;false;ocean;0
8605;24;43;3;sea;false;ocean;0
8606;14;32;53;sea;false;ocean;0
8607;40;13;27;sea;false;ocean;0
8608;1;58;4;sea;false;ocean;0
8609;50;10;36;sea;false;ocean;0
8610;0;14;38;sea;false;ocean;0
8611;19;43;25;sea;false;ocean;0
8612;0;16;64;sea;false;ocean;0
8613;1;23;42;sea;false;ocean;0
8614;67;4;17;sea;false;ocean;0
8615;11;2;38;sea;false;ocean;0
8616;29;3;44;sea;false;ocean;0
8617;20;44;7;sea;false;ocean;0
8618;55;15;3;sea;false;ocean;0
8619;24;32;36;sea;true;ocean;0
8620;5;32;55;sea;false;ocean;0
8621;10;33;2;sea;false;ocean;0
8622;35;38;8;sea;false;ocean;0
8623;20;12;38;sea;false;ocean;0
8624;51;3;38;sea;false;ocean;0
8625;53;2;22;sea;false;ocean;0
8626;39;54;3;sea;false;ocean;0
8627;25;33;31;sea;false;ocean;0
8628;51;36;1;sea;false;ocean;0
8629;3;16;74;sea;false;ocean;0
8630;29;13;16;sea;false;ocean;0
8631;24;36;32;sea;false;ocean;0
8632;53;10;20;sea;true;ocean;0
8633;14;10;66;sea;false;ocean;0
8634;50;11;1;sea;false;ocean;0
8635;5;54;1;sea;false;ocean;0
8636;22;15;14;sea;false;ocean;0
8637;4;30;17;sea;false;ocean;0
8638;33;9;36;sea;false;ocean;0
8639;2;2;33;sea;false;ocean;0
8640;9;14;5;sea;false;ocean;0
8641;9;53;23;sea;true;ocean;0
8642;23;12;64;sea;false;ocean;0
8643;76;13;2;sea;false;ocean;0
8644;9;24;28;sea;false;ocean;0
8645;48;38;10;sea;false;ocean;0
8646;2;5;76;sea;true;ocean;0
8647;6;7;46;sea;false;ocean;0
8648;8;18;54;sea;false;ocean;0
8649;16;29;5;sea;false;ocean;0
8650;20;27;2;sea;false;ocean;0
8651;16;11;3;sea;false;ocean;0
8652;27;59;1;sea;true;ocean;0
8653;15;9;58;sea;false;ocean;0
8654;15;31;53;sea;false;ocean;0
8655;4;52;4;sea;false;ocean;0
8656;56;16;27;sea;false;ocean;0
8657;32;11;7;sea;false;ocean;0
8658;50;25;3;sea;false;ocean;0
8659;29;35;16;sea;false;ocean;0
8660;52;3;43;sea;false;ocean;0
8661;1;51;15;sea;false;ocean;0
8662;12;50;21;sea;false;ocean;0
8663;23;27;3;sea;false;ocean;0
8664;16;22;37;sea;false;ocean;0
8665;4;51;38;sea;false;ocean;0
8666;23;2;68;sea;false;ocean;0
8667;7;1;53;sea;false;ocean;0
8668;14;4;32;sea;false;ocean;0
8669;39;24;8;sea;false;ocean;0
8670;3;57;19;sea;false;ocean;0
8671;16;24;13;sea;false;ocean;0
8672;5;13;48;sea;false;ocean;0
8673;5;38;12;sea;false;ocean;0
8674;73;10;4;sea;false;ocean;0
8675;19;31;39;sea;false;ocean;0
8676;17;54;5;sea;false;ocean;0
8677;40;35;12;sea;false;ocean;0
8678;42;21;0;sea;false;ocean;0
8679;9;3;42;sea;false;ocean;0
8680;14;0;70;sea;false;ocean;0
8681;1;49;12;sea;false;ocean;0
8682;20;17;25;sea;false;ocean;0
8683;64;4;25;sea;false;ocean;0
8684;23;14;17;sea;false;ocean;0
8685;6;14;56;sea;false;ocean;0
8686;29;55;8;sea;false;ocean;0
8687;16;26;20;sea;false;ocean;0
8688;29;14;3;sea;false;ocean;0
8689;22;15;24;sea;true;ocean;0
8690;2;24;7;sea;false;ocean;0
8691;10;33;10;sea;false;ocean;0
8692;56;4;12;sea;false;ocean;0
8693;69;7;7;sea;false;ocean;0
8694;28;1;9;sea;false;ocean;0
8695;54;13;17;sea;false;ocean;0
8696;15;10;16;sea;false;ocean;0
8697;3;74;2;sea;false;ocean;0
8698;34;18;10;sea;false;ocean;0
8699;21;31;14;sea;false;ocean;0
8700;19;4;14;sea;false;ocean;0
8701;29;4;5;sea;false;ocean;0
8702;14;32;32;sea;false;ocean;0
8703;12;52;25;sea;false;ocean;0
8704;26;12;38;sea;false;ocean;0
8705;49;24;15;sea;true;ocean;0
8706;5;32;28;sea;false;ocean;0
8707;41;7;12;sea;true;ocean;0
8708;23;35;25;sea;false;ocean;0
8709;21;26;8;sea;false;ocean;0
8710;12;38;9;sea;false;ocean;0
8711;0;0;15;sea;false;ocean;0
8712;19;25;17;sea;true;ocean;0
8713;21;24;6;sea;false;ocean;0
8714;58;32;1;sea;false;ocean;0
8715;25;2;32;sea;false;ocean;0
8716;7;48;7;sea;false;ocean;0
8717;5;15;5;sea;false;ocean;0
8718;7;83;1;sea;true;ocean;0
8719;1;57;32;sea;false;ocean;0
8720;24;15;9;sea;false;ocean;0
8721;15;25;13;sea;false;ocean;0
8722;36;19;31;sea;false;ocean;0
8723;2;13;54;sea;true;ocean;0
8724;18;35;21;sea;false;ocean;0
8725;13;12;31;sea;false;ocean;0
8726;2;7;18;sea;false;ocean;0
8727;36;41;5;sea;true;ocean;0
8728;4;43;18;sea;false;ocean;0
8729;4;78;15;sea;false;ocean;0
8730;52;30;6;sea;false;ocean;0
8731;20;18;57;sea;false;ocean;0
8732;8;23;56;sea;false;ocean;0
8733;9;84;1;sea;true;ocean;0
8734;34;16;0;sea;false;ocean;0
8735;0;1;79;sea;false;ocean;0
8736;54;5;4;sea;false;ocean;0
8737;0;23;53;sea;true;ocean;0
8738;30;15;28;sea;false;ocean;0
8739;20;23;52;sea;false;ocean;0
8740;5;22;25;sea;false;ocean;0
8741;0;11;54;sea;false;ocean;0
8742;14;23;58;sea;false;ocean;0
8743;18;42;2;sea;false;ocean;0
8744;8;23;1;sea;false;ocean;0
8745;40;32;25;sea;false;ocean;0
8746;36;4;48;sea;false;ocean;0
8747;12;25;49;sea;false;ocean;0
8748;7;6;73;sea;false;ocean;0
8749;30;22;44;sea;false;ocean;0
8750;35;17;38;sea;false;ocean;0
8751;23;15;49;sea;false;ocean;0
8752;43;47;6;sea;false;ocean;0
8753;2;40;34;sea;false;ocean;0
8754;8;27;43;sea;false;ocean;0
8755;54;18;22;sea;true;ocean;0
8756;6;5;34;sea;false;ocean;0
8757;60;17;9;sea;false;ocean;0
8758;40;9;7;sea;false;ocean;0
8759;31;33;6;sea;false;ocean;0
8760;8;1;6;sea;false;ocean;0
8761;46;18;31;sea;false;ocean;0
8762;25;9;58;sea;false;ocean;0
8763;69;20;5;sea;false;ocean;0
8764;3;2;49;sea;false;ocean;0
8765;14;78;5;sea;false;ocean;0
8766;2;10;45;sea;false;ocean;0
8767;66;23;8;sea;false;ocean;0
8768;19;29;2;sea;false;ocean;0
8769;5;58;15;sea;false;ocean;0
8770;48;5;14;sea;false;ocean;0
8771;18;44;24;sea;true;ocean;0
8772;28;13;8;sea;false;ocean;0
8773;69;26;2;sea;false;ocean;0
8774;12;17;50;sea;false;ocean;0
8775;8;17;42;sea;false;ocean;0
8776;38;39;22;sea;false;ocean;0
8777;37;10;15;sea;false;ocean;0
8778;54;5;27;sea;false;ocean;0
8779;1;90;4;sea;false;ocean;0
8780;15;23;59;sea;true;ocean;0
8781;79;14;5;sea;false;ocean;0
8782;12;42;9;sea;false;ocean;0
8783;3;6;9;sea;false;ocean;0
8784;28;16;24;sea;false;ocean;0
8785;59;10;25;sea;true;ocean;0
8786;9;11;65;sea;true;ocean;0
8787;1;44;9;sea;false;ocean;0
8788;6;20;31;sea;false;ocean;0
8789;22;24;44;sea;false;ocean;0
8790;1;22;9;sea;true;ocean;0
8791;16;19;14;sea;false;ocean;0
8792;30;63;1;sea;false;ocean;0
8793;29;1;46;sea;false;ocean;0
8794;26;0;14;sea;false;ocean;0
8795;8;26;47;sea;false;ocean;0
8796;10;59;7;sea;true;ocean;0
8797;14;54;25;sea;false;ocean;0
8798;5;5;5;sea;false;ocean;0
8799;4;32;44;sea;false;ocean;0
8800;13;44;9;sea;false;ocean;0
8801;23;1;35;sea;false;ocean;0
8802;12;8;23;sea;false;ocean;0
8803;45;34;7;sea;false;ocean;0
8804;6;12;48;sea;false;ocean;0
8805;53;0;2;sea;false;ocean;0
8806;40;50;8;sea;false;ocean;0
8807;50;14;27;sea;false;ocean;0
8808;46;6;8;sea;false;ocean;0
8809;50;15;10;sea;false;ocean;0
8810;14;21;29;sea;false;ocean;0
8811;2;50;43;sea;true;ocean;0
8812;6;25;47;sea;false;ocean;0
8813;34;64;0;sea;false;ocean;0
8814;17;9;70;sea;false;ocean;0
8815;23;37;20;sea;false;ocean;0
8816;47;4;5;sea;false;ocean;0
8817;11;17;48;sea;false;ocean;0
8818;18;29;51;sea;false;ocean;0
8819;53;11;10;sea;false;ocean;0
8820;7;1;87;sea;false;ocean;0
8821;4;1;31;sea;false;ocean;0
8822;20;29;15;sea;false;ocean;0
8823;35;45;4;sea;false;ocean;0
8824;18;35;5;sea;false;ocean;0
8825;57;30;9;sea;false;ocean;0
8826;24;15;38;sea;false;ocean;0
8827;41;13;19;sea;false;ocean;0
8828;13;44;23;sea;false;ocean;0
8829;4;28;41;sea;false;ocean;0
8830;46;32;0;sea;false;ocean;0
8831;12;55;1;sea;false;ocean;0
8832;25;46;7;sea;true;ocean;0
8833;0;11;37;sea;false;ocean;0
8834;27;39;7;sea;true;ocean;0
8835;41;24;28;sea;false;ocean;0
8836;37;28;23;sea;false;ocean;0
8837;11;20;19;sea;false;ocean;0
8838;13;14;5;sea;false;ocean;0
8839;22;4;64;sea;false;ocean;0
8840;81;9;0;sea;false;ocean;0
8841;55;40;4;sea;false;ocean;0
8842;22;28;14;sea;false;ocean;0
8843;19;2;67;sea;false;ocean;0
8844;26;71;0;sea;false;ocean;0
8845;15;83;1;sea;false;ocean;0
8846;22;20;49;sea;false;ocean;0
8847;20;15;34;sea;false;ocean;0
8848;14;26;24;sea;false;ocean;0
8849;62;5;14;sea;false;ocean;0
8850;45;3;31;sea;false;ocean;0
8851;12;15;23;sea;false;ocean;0
8852;32;42;21;sea;false;ocean;0
8853;1;89;0;sea;false;ocean;0
8854;11;43;26;sea;false;ocean;0
8855;1;19;23;sea;false;ocean;0
8856;11;36;33;sea;false;ocean;0
8857;34;25;10;sea;true;ocean;0
8858;33;51;9;sea;true;ocean;0
8859;29;23;19;sea;false;ocean;0
8860;20;32;14;sea;true;ocean;0
8861;0;2;60;sea;false;ocean;0
8862;53;29;15;sea;false;ocean;0
8863;33;2;22;sea;false;ocean;0
8864;32;9;45;sea;false;ocean;0
8865;30;48;15;sea;false;ocean;0
8866;27;38;5;sea;false;ocean;0
8867;50;20;6;sea;true;ocean;0
8868;21;26;20;sea;true;ocean;0
8869;4;11;33;sea;false;ocean;0
8870;2;3;62;sea;false;ocean;0
8871;71;0;25;sea;false;ocean;0
8872;35;20;40;sea;false;ocean;0
8873;20;37;37;sea;false;ocean;0
8874;3;70;19;sea;false;ocean;0
8875;54;5;32;sea;false;ocean;0
8876;12;24;60;sea;false;ocean;0
8877;3;16;65;sea;false;ocean;0
8878;43;10;0;sea;false;ocean;0
8879;29;4;20;sea;true;ocean;0
8880;1;39;58;sea;false;ocean;0
8881;22;16;44;sea;false;ocean;0
8882;21;44;3;sea;false;ocean;0
8883;5;18;18;sea;false;ocean;0
8884;9;66;6;sea;false;ocean;0
8885;19;46;23;sea;false;ocean;0
8886;73;5;14;sea;false;ocean;0
8887;23;27;28;sea;false;ocean;0
8888;22;45;6;sea;false;ocean;0
8889;13;19;59;sea;true;ocean;0
8890;12;7;45;sea;false;ocean;0
8891;26;22;3;sea;true;ocean;0
8892;2;14;14;sea;false;ocean;0
8893;16;79;2;sea;false;ocean;0
8894;68;0;8;sea;true;ocean;0
8895;58;7;6;sea;false;ocean;0
8896;47;33;1;sea;false;ocean;0
8897;17;23;2;sea;false;ocean;0
8898;8;59;24;sea;true;ocean;0
8899;29;22;34;sea;false;ocean;0
8900;76;3;9;sea;false;ocean;0
8901;9;24;17;sea;false;ocean;0
8902;47;16;29;sea;false;ocean;0
8903;14;48;37;sea;false;ocean;0
8904;13;46;23;sea;false;ocean;0
8905;11;21;33;sea;false;ocean;0
8906;62;9;14;sea;false;ocean;0
8907;29;0;22;sea;false;ocean;0
8908;20;35;21;sea;false;ocean;0
8909;43;11;44;sea;false;ocean;0
8910;2;7;5;sea;false;ocean;0
8911;9;26;59;sea;false;ocean;0
8912;30;33;27;sea;false;ocean;0
8913;13;74;9;sea;false;ocean;0
8914;29;35;30;sea;true;ocean;0
8915;15;22;58;sea;false;ocean;0
8916;26;16;21;sea;false;ocean;0
8917;15;36;3;sea;false;ocean;0
8918;16;9;20;sea;false;ocean;0
8919;2;32;19;sea;false;ocean;0
8920;5;25;26;sea;false;ocean;0
8921;76;3;15;sea;false;ocean;0
8922;4;39;17;sea;false;ocean;0
8923;40;9;2;sea;false;ocean;0
8924;27;5;62;sea;false;ocean;0
8925;21;6;34;sea;false;ocean;0
8926;63;18;14;sea;false;ocean;0
8927;19;27;12;sea;false;ocean;0
8928;7;34;10;sea;false;ocean;0
8929;34;19;7;sea;false;ocean;0
8930;25;17;50;sea;false;ocean;0
8931;33;26;10;sea;false;ocean;0
8932;2;7;31;sea;false;ocean;0
8933;50;4;11;sea;false;ocean;0
8934;28;21;11;sea;false;ocean;0
8935;29;36;25;sea;false;ocean;0
8936;1;43;45;sea;false;ocean;0
8937;27;8;34;sea;false;ocean;0
8938;15;28;10;sea;false;ocean;0
8939;39;16;33;sea;false;ocean;0
8940;17;57;2;sea;false;ocean;0
8941;2;49;48;sea;false;ocean;0
8942;6;39;29;sea;true;ocean;0
8943;13;38;14;sea;false;ocean;0
8944;9;17;56;sea;false;ocean;0
8945;45;45;3;sea;false;ocean;0
8946;15;35;42;sea;false;ocean;0
8947;30;41;14;sea;false;ocean;0
8948;25;18;13;sea;false;ocean;0
8949;22;16;2;sea;false;ocean;0
8950;50;32;11;sea;false;ocean;0
8951;4;48;4;sea;false;ocean;0
8952;26;18;49;sea;false;ocean;0
8953;30;2;55;sea;true;ocean;0
8954;20;19;16;sea;true;ocean;0
8955;24;45;27;sea;true;ocean;0
8956;2;15;78;sea;false;ocean;0
8957;27;39;15;sea;true;ocean;0
8958;26;9;46;sea;false;ocean;0
8959;26;20;23;sea;false;ocean;0
8960;20;43;4;sea;false;ocean;0
8961;61;4;20;sea;true;ocean;0
8962;1;35;33;sea;false;ocean;0
8963;8;26;56;sea;false;ocean;0
8964;7;82;10;sea;false;ocean;0
8965;7;34;18;sea;false;ocean;0
8966;62;3;17;sea;false;ocean;0
8967;62;16;12;sea;false;ocean;0
8968;12;14;51;sea;false;ocean;0
8969;36;12;33;sea;false;ocean;0
8970;10;66;12;sea;true;ocean;0
8971;41;6;27;sea;false;ocean;0
8972;12;9;58;sea;false;ocean;0
8973;17;1;4;sea;false;ocean;0
8974;4;37;8;sea;false;ocean;0
8975;8;29;53;sea;false;ocean;0
8976;56;14;3;sea;false;ocean;0
8977;71;15;7;sea;true;ocean;0
8978;9;43;39;sea;false;ocean;0
8979;25;52;21;sea;false;ocean;0
8980;26;44;12;sea;true;ocean;0
8981;11;65;6;sea;false;ocean;0
8982;39;18;27;sea;false;ocean;0
8983;17;35;39;sea;true;ocean;0
8984;19;10;24;sea;true;ocean;0
8985;0;9;69;sea;false;ocean;0
8986;19;10;28;sea;true;ocean;0
8987;18;5;7;sea;false;ocean;0
8988;33;16;14;sea;false;ocean;0
8989;3;2;55;sea;false;ocean;0
8990;27;11;45;sea;false;ocean;0
8991;23;1;64;sea;false;ocean;0
8992;73;9;6;sea;false;ocean;0
8993;7;0;65;sea;true;ocean;0
8994;28;35;23;sea;false;ocean;0
8995;3;6;28;sea;false;ocean;0
8996;17;25;40;sea;false;ocean;0
8997;21;2;59;sea;false;ocean;0
8998;64;3;13;sea;false;ocean;0
8999;3;7;56;sea;false;ocean;0
9000;30;43;15;sea;false;ocean;0
9001;22;3;18;sea;false;ocean;0
9002;7;11;19;sea;false;ocean;0
9003;14;24;58;sea;false;ocean;0
9004;12;35;4;sea;false;ocean;0
9005;29;13;56;sea;false;ocean;0
9006;26;0;23;sea;false;ocean;0
9007;17;4;47;sea;false;ocean;0
9008;48;19;12;sea;true;ocean;0
9009;7;11;10;sea;false;ocean;0
9010;9;38;14;sea;true;ocean;0
9011;28;56;14;sea;false;ocean;0
9012;61;25;2;sea;false;ocean;0
9013;30;6;11;sea;false;ocean;0
9014;56;27;13;sea;false;ocean;0
9015;14;20;37;sea;false;ocean;0
9016;24;45;23;sea;false;ocean;0
9017;72;10;6;sea;true;ocean;0
9018;12;58;14;sea;false;ocean;0
9019;51;17;3;sea;false;ocean;0
9020;25;19;16;sea;false;ocean;0
9021;28;27;0;sea;false;ocean;0
9022;41;25;25;sea;false;ocean;0
9023;34;16;44;sea;false;ocean;0
9024;15;4;42;sea;false;ocean;0
9025;23;50;22;sea;true;ocean;0
9026;55;30;0;sea;true;ocean;0
9027;26;49;21;sea;false;ocean;0
9028;31;15;18;sea;false;ocean;0
9029;14;57;15;sea;false;ocean;0
9030;36;32;2;sea;false;ocean;0
9031;9;13;9;sea;true;ocean;0
9032;26;43;21;sea;false;ocean;0
9033;10;43;11;sea;true;ocean;0
9034;28;30;20;sea;false;ocean;0
9035;0;4;84;sea;false;ocean;0
9036;11;3;0;sea;false;ocean;0
9037;12;42;20;sea;true;ocean;0
9038;28;55;3;sea;false;ocean;0
9039;48;12;4;sea;false;ocean;0
9040;15;12;70;sea;false;ocean;0
9041;0;78;10;sea;false;ocean;0
9042;37;4;14;sea;false;ocean;0
9043;2;60;31;sea;false;ocean;0
9044;11;26;21;sea;true;ocean;0
9045;28;7;38;sea;false;ocean;0
9046;37;8;25;sea;false;ocean;0
9047;1;61;28;sea;false;ocean;0
9048;31;46;5;sea;false;ocean;0
9049;2;26;0;sea;false;ocean;0
9050;1;8;65;sea;true;ocean;0
9051;18;59;9;sea;false;ocean;0
9052;18;10;70;sea;false;ocean;0
9053;15;40;44;sea;false;ocean;0
9054;32;21;45;sea;false;ocean;0
9055;15;65;1;sea;false;ocean;0
9056;1;16;74;sea;false;ocean;0
9057;35;24;10;sea;false;ocean;0
9058;9;34;48;sea;false;ocean;0
9059;10;54;35;sea;false;ocean;0
9060;31;2;42;sea;true;ocean;0
9061;2;9;41;sea;true;ocean;0
9062;22;2;0;sea;false;ocean;0
9063;23;47;2;sea;false;ocean;0
9064;28;9;22;sea;true;ocean;0
9065;6;25;53;sea;false;ocean;0
9066;27;21;40;sea;false;ocean;0
9067;2;5;74;sea;false;ocean;0
9068;14;46;4;sea;false;ocean;0
9069;1;30;5;sea;false;ocean;0
9070;20;16;9;sea;false;ocean;0
9071;34;5;7;sea;false;ocean;0
9072;2;18;65;sea;true;ocean;0
9073;1;15;4;sea;false;ocean;0
9074;40;30;15;sea;false;ocean;0
9075;42;4;14;sea;false;ocean;0
9076;24;15;29;sea;false;ocean;0
9077;18;54;0;sea;false;ocean;0
9078;2;7;61;sea;false;ocean;0
9079;8;38;0;sea;false;ocean;0
9080;17;20;53;sea;false;ocean;0
9081;10;40;15;sea;false;ocean;0
9082;5;76;6;sea;false;ocean;0
9083;14;51;4;sea;true;ocean;0
9084;3;12;19;sea;false;ocean;0
9085;64;21;8;sea;false;ocean;0
9086;33;14;35;sea;false;ocean;0
9087;20;38;20;sea;false;ocean;0
9088;47;47;3;sea;false;ocean;0
9089;69;14;5;sea;false;ocean;0
9090;44;10;1;sea;true;ocean;0
9091;28;16;54;sea;false;ocean;0
9092;4;57;4;sea;false;ocean;0
9093;7;63;19;sea;false;ocean;0
9094;16;7;34;sea;false;ocean;0
9095;78;4;7;sea;false;ocean;0
9096;44;13;36;sea;true;ocean;0
9097;34;0;63;sea;false;ocean;0
9098;12;5;55;sea;false;ocean;0
9099;12;66;14;sea;false;ocean;0
9100;52;8;5;sea;false;ocean;0
9101;30;46;5;sea;false;ocean;0
9102;6;14;76;sea;false;ocean;0
9103;12;50;12;sea;false;ocean;0
9104;5;63;18;sea;false;ocean;0
9105;23;8;7;sea;false;ocean;0
9106;6;59;13;sea;true;ocean;0
9107;12;42;42;sea;false;ocean;0
9108;5;57;13;sea;false;ocean;0
9109;2;13;17;sea;false;ocean;0
9110;35;10;48;sea;false;ocean;0
9111;56;11;27;sea;false;ocean;0
9112;17;6;5;sea;true;ocean;0
